394, -2
395, -2
396, -2
397, -2
398, -2
399, -2
400, -2
401, -2
402, -2
403, -2
404, -2
405, -2
406, -2
407, -2
408, -2
409, -2
410, -2
411, -2
412, -2
413, -2
414, -2
415, -2
416, -2
417, -2
418, -2
419, -2
420, -2
421, -2
422, -2
423, -2
424, -2
425, -2
426, -2
427, -2
428, -2
429, -2
430, -2
431, -2
432, -2
433, -2
434, -2
435, -2
436, -2
437, -2
438, -2
439, -2
440, -2
441, -2
442, -2
443, -2
444, -2
445, -2
446, -2
447, -2
448, -2
449, -2
450, -2
451, -2
452, -2
453, -2
454, -2
455, -2
456, -2
457, -2
458, -2
459, -2
460, -2
461, -2
462, -2
463, -2
464, -2
465, -2
466, -2
467, -2
468, -2
469, -2
470, -2
471, -2
472, -2
473, -2
474, -2
475, -2
476, -2
477, -2
478, -2
479, -2
480, -2
481, -2
482, -2
483, -2
484, -2
485, -2
486, -2
487, -2
488, -2
489, -2
490, -2
491, -2
492, -2
493, -2
494, -2
495, -2
496, -2
497, -2
498, -2
499, -2
500, -2
501, -2
502, -2
503, -2
504, -2
505, -2
506, -2
507, -2
508, -2
509, -2
510, -2
511, -2
512, -2
513, -2
514, -2
515, -2
516, -2
517, -2
518, -2
519, -2
520, -2
521, -2
522, -2
523, -2
524, -2
525, -2
526, -2
527, -2
528, -2
529, -2
530, -2
531, -2
532, -2
533, -2
534, -2
535, -2
536, -2
537, -2
538, -2
539, -2
540, -2
541, -2
542, -2
543, -2
544, -2
545, -2
546, -2
547, -2
548, -2
549, -2
550, -2
551, -2
552, -2
553, -2
554, -2
555, -2
556, -2
557, -2
558, -2
559, -2
560, -2
561, -2
562, -2
563, -2
564, -2
565, -2
566, -2
567, -2
568, -2
569, -2
570, -2
571, -2
572, -2
573, -2
574, -2
575, -2
576, -2
577, -2
578, -2
579, -2
580, -2
581, -2
582, -2
583, -2
584, -2
585, -2
586, -2
587, -2
588, -2
589, -2
590, -2
591, -2
592, -2
593, -2
594, -2
595, -2
596, -2
597, -2
598, -2
599, -2
600, -2
601, -2
602, -2
603, -2
604, -2
605, -2
606, -2
607, -2
608, -2
609, -2
610, -2
611, -2
612, -2
613, -2
614, -2
615, -2
616, -2
617, -2
618, -2
619, -2
620, -2
621, -2
622, -2
623, -2
624, -2
625, -2
626, -2
627, -2
628, -2
629, -2
630, -2
631, -2
632, -2
633, -2
634, -2
635, -2
636, -2
637, -2
638, -2
639, -2
640, -2
641, -2
642, -2
643, -2
644, -2
645, -2
646, -2
647, -2
648, -2
649, -2
650, -2
651, -2
652, -2
653, -2
654, -2
655, -2
656, -2
657, -2
658, -2
659, -2
660, -2
661, -2
662, -2
663, -2
664, -2
665, -2
666, -2
667, -2
668, -2
669, -2
670, -2
671, -1
672, -1
673, -1
674, -1
675, -1
676, -1
677, -1
678, -1
679, -1
680, -1
681, -1
682, -1
683, -1
684, -1
685, -1
686, -1
687, -1
688, -1
689, -1
690, -1
691, -1
692, -1
693, -1
694, -1
695, -1
696, -1
697, -1
698, -1
699, -1
700, -1
701, -1
702, -1
703, -1
704, -1
705, -1
706, -1
707, -1
708, -1
709, -1
710, -1
711, -1
712, -1
713, -1
714, -1
715, -1
716, -1
717, -1
718, -1
719, -1
720, -1
721, -1
722, -1
723, -1
724, -1
725, -1
726, -1
727, -1
728, -1
729, -1
730, -1
731, -1
732, -1
733, -1
734, -1
735, -1
736, -1
737, -1
738, -1
739, -1
740, -1
741, -1
742, -1
743, -1
744, -1
745, -1
746, -1
747, -1
748, -1
749, -1
750, -1
751, -1
752, -1
753, -1
754, -1
755, -1
756, -1
757, -1
758, -1
759, -1
760, -1
761, -1
762, -1
763, -1
764, -1
765, -1
766, -1
767, -1
768, -1
769, -1
770, -1
771, -1
772, -1
773, -1
774, -1
775, -1
776, -1
777, -1
778, -1
779, -1
780, -1
781, -1
782, -1
783, -1
784, -1
785, -1
786, -1
787, -1
788, -1
789, -1
790, -1
791, -1
792, -1
793, -1
794, -1
795, -1
796, -1
797, -1
798, -1
799, -1
800, -1
801, -1
802, -1
803, -1
804, -1
805, -1
806, -1
807, -1
808, -1
809, -1
810, -1
811, -1
812, -1
813, -1
814, -1
815, -1
816, -1
817, -1
818, -1
819, -1
820, -1
821, -1
822, -1
823, -1
824, -1
825, -1
826, -1
827, -1
828, -1
829, -1
830, -1
831, 0
